"rule_id","project_id","rule_order","rule_name","rule_logic","real_time_execute"
"1218","36","105","Please verify ALB: Non-cirrhotic + ALB< 3 OR Cirrhotic + ALB>6 (Clinical)","[alb_lborres] != '' AND [alb_lbstresn] != '' AND ((([alb_lbstresn] < 3 AND [cirr_suppfa_cirrstat] = 'N') OR ([alb_lbstresn] > 6 AND [cirr_suppfa_cirrstat] = 'Y')) AND !([alb_lbstresn] < 1 OR [alb_lbstresn] > 12)) AND [alb_lborres] = [alb_lbstresn] AND [chem_nximport] != 'Y'","0"
"1777","38","105","Check immunosuppressant units","([imminit_cmdosu] != '' AND [imminit_cmdosu] != 'mg') OR
([imminitalt_cmdosu] != '' AND [imminitalt_cmdosu] != 'mg') OR
([immfinl_cmdosu] != '' AND [immfinl_cmdosu] != 'mg') OR
([immfinlalt_cmdosu] != '' AND [immfinlalt_cmdosu] != 'mg')","0"
"1634","38","106","Consent date cannot be in the future","([consent_dsstdtc] != '' AND rounddown(datediff('today', [consent_dsstdtc], 'd', true)) > 0)","1"
"938","31","106","Date of treatment completion / discontinuation cannot be in the future","[eot_dsstdtc] != '' AND rounddown(datediff('today', [eot_dsstdtc], 'd', true)) > 0","1"
"199","26","106","Chemistry date cannot be in the future.","[chem_lbdtc] != '' AND rounddown(datediff('today', [chem_lbdtc], 'd', true)) > 0","1"
"1230","36","106","Please verify subject's height and units. Subject's height in cm is out of expected range (+- 20% of avg).","[1_arm_1][height_vsorres] != '' AND [1_arm_1][height_vsorresu] != '' AND [1_arm_1][height_suppvs_htcm] != '' AND (
([1_arm_1][dm_sex] = 'M' AND ([1_arm_1][height_suppvs_htcm] < 140.8 OR [1_arm_1][height_suppvs_htcm] > 211.2)) 
OR 
([1_arm_1][dm_sex] = 'F' AND ([1_arm_1][height_suppvs_htcm] < 129.6 OR [1_arm_1][height_suppvs_htcm] > 194.4))
)","0"
"1637","38","107","Chemistry date cannot be in the future.","[chem_lbdtc] != '' AND rounddown(datediff('today', [chem_lbdtc], 'd', true)) > 0","1"
"940","31","107","Date of study completion / discontinuation cannot be in the future","[eos_dsstdtc] != '' AND rounddown(datediff('today', [eos_dsstdtc], 'd', true)) > 0","1"
"195","26","107","CBC date cannot be in the future.","[cbc_lbdtc] != '' AND rounddown(datediff('today', [cbc_lbdtc], 'd', true)) > 0","1"
"1244","36","107","Please verify height and weight measure and units. BMI out of range (< 15 or > 55","[bmi_suppvs_bmi] != '' AND ([bmi_suppvs_bmi] > 55 OR [bmi_suppvs_bmi] < 15)","0"
"1636","38","108","CBC date cannot be in the future.","[cbc_lbdtc] != '' AND rounddown(datediff('today', [cbc_lbdtc], 'd', true)) > 0","1"
"944","31","108","Organ transplant date cannot be in the future","[trp_prstdtc] != '' AND rounddown(datediff('today', [trp_prstdtc], 'd', true)) > 0","1"
"207","26","108","HCV RNA date cannot be in the future.","[hcv_lbdtc] != '' AND rounddown(datediff('today', [hcv_lbdtc], 'd', true)) > 0","1"
"1262","36","108","Please revise. Immunosuppression dosage has no units.","([imminit_cmdose] != '' AND [imminit_cmdosu] = '') OR ([imminitalt_cmdose] != '' AND [imminitalt_cmdosu] = '') OR ([immfinl_cmdose] != '' AND [immfinl_cmdosu] = '') OR ([immfinlalt_cmdose] != '' AND [immfinlalt_cmdosu] = '')","0"
"1124","36","109","Please verify: Consent date should not be after EOT date","[consent_dssstdtc] != '' AND [eot_dsstdtc] != '' AND [consent_dssstdtc] > [eot_dsstdtc]","1"
"1639","38","109","HCV RNA date cannot be in the future.","[hcv_lbdtc] != '' AND rounddown(datediff('today', [hcv_lbdtc], 'd', true)) > 0","1"
"943","31","109","Subject must have had Liver transplant at least 3 months prior to TX start","[mh_mhterm] = 'LIVER_TRANSPLANT' AND 
[1_arm_1][dm_rfstdtc] != '' AND 
[mh_mhstdtc] != '' AND 
[mh_suppmh_nostdtc] != 'Y' AND 
rounddown(datediff([1_arm_1][dm_rfstdtc],[mh_mhstdtc], 'd', true)) > 90","0"
"203","26","109","INR date cannot be in the future.","[inr_lbdtc] != '' AND rounddown(datediff('today', [inr_lbdtc], 'd', true)) > 0","1"
"345","26","110","ConMed start date cannot be in the future.","[cm_cmstdtc] != '' AND rounddown(datediff('today', [cm_cmstdtc], 'd', true)) > 0","1"
"1638","38","110","INR date cannot be in the future.","[inr_lbdtc] != '' AND rounddown(datediff('today', [inr_lbdtc], 'd', true)) > 0","1"
"1137","36","110","EOT: TX stop date cannot be prior to TX start date","[dis_suppfa_txendt] != '' AND [dm_rfstdtc] != '' AND [dis_suppfa_txendt] < [dm_rfstdtc]","1"
"945","31","110","Prohibited ConMeds given","[cm_cmdecod] != '' AND
([cm_cmdecod] = 'Rifampin' OR
[cm_cmdecod] = 'Rifabutin' OR
[cm_cmdecod] = 'Rifapentin' OR
[cm_cmdecod] = 'Rifapentine' OR
[cm_cmdecod] = 'Dexamethasone' OR
[cm_cmdecod] = 'Phenytoin' OR
[cm_cmdecod] = 'Carbamazepine' OR
[cm_cmdecod] = 'Phenobarbital' OR
[cm_cmdecod] = 'Alfentanil' OR
[cm_cmdecod] = 'Cisapride' OR
[cm_cmdecod] = 'Dihydroergotamine' OR
[cm_cmdecod] = 'Ergotamine' OR
[cm_cmdecod] = 'Fentanyl' OR
[cm_cmdecod] = 'Pimozide' OR
[cm_cmdecod] = 'Quinidine' OR
[cm_cmdecod] = 'Avasimibe' OR
[cm_cmdecod] = 'Oxcarbazepine' OR
[cm_cmdecod] = 'St John\'s wort' OR
[cm_cmdecod] = 'Tipranavir' OR
[cm_cmdecod] = 'Amiodarone')","0"
"1642","38","111","ConMed start date cannot be in the future.","[cm_cmstdtc] != '' AND rounddown(datediff('today', [cm_cmstdtc], 'd', true)) > 0","1"
"946","31","111","Cautionary ConMeds given","[cm_cmdecod] != '' AND
([cm_cmdecod] = 'Glyburide' OR
[cm_cmdecod] = 'Bosentan' OR
[cm_cmdecod] = 'Rosuvastatin' OR
[cm_cmdecod] = 'Pravastatin' OR
[cm_cmdecod] = 'Pitavastatin' OR
[cm_cmdecod] = 'Digoxin')","0"
"209","26","111","IFN start date cannot be in the future.","[ifn_cmstdtc] != '' AND rounddown(datediff('today', [ifn_cmstdtc], 'd', true)) > 0","1"
"1266","36","111","Check immunosuppressant units","([imminit_cmdosu] != '' AND [imminit_cmdosu] != 'mg') OR
([imminitalt_cmdosu] != '' AND [imminitalt_cmdosu] != 'mg') OR
([immfinl_cmdosu] != '' AND [immfinl_cmdosu] != 'mg') OR
([immfinlalt_cmdosu] != '' AND [immfinlalt_cmdosu] != 'mg')","0"
"1123","36","112","Consent date cannot be in the future","([consent_dssstdtc] != '' AND rounddown(datediff('today', [consent_dssstdtc], 'd', true)) > 0)","1"
"1696","38","112","RBV stop date cannot be in the future","[rbv_exendtc] != '' AND rounddown(datediff('today', [rbv_exendtc], 'd', true)) > 0","1"
"968","31","112","Female subject with unknown WOCBP status","[dm_sex] = 'F' AND [dm_suppmh_childbr] != 'NON_CHILDBEARING'","0"
"217","26","112","IFN stop date cannot be in the future.","[ifn_cmendtc] != '' AND rounddown(datediff('today', [ifn_cmendtc], 'd', true)) > 0","1"
"1126","36","113","Chemistry date cannot be in the future.","[chem_lbdtc] != '' AND rounddown(datediff('today', [chem_lbdtc], 'd', true)) > 0","1"
"967","31","113","Female subject, WOCBP without preg test.","[dm_sex] = 'F' AND [dm_suppmh_childbr] = 'CHILDBEARING' AND [preg_lbdtc] = ''","0"
"1753","38","113","HVN start date cannot be in the future","[hvn_exstdtc] != '' AND rounddown(datediff('today', [hvn_exstdtc], 'd', true)) > 0","1"
"743","26","113","BOC start date cannot be in the future","[boc_cmstdtc] != '' AND rounddown(datediff('today', [boc_cmstdtc], 'd', true)) > 0","1"
"1125","36","114","CBC date cannot be in the future.","[cbc_lbdtc] != '' AND rounddown(datediff('today', [cbc_lbdtc], 'd', true)) > 0","1"
"971","31","114","Please verify value and units. Standardized HCV RNA is out of range.","[hcv_lborres] != '' AND 
[hcv_lbstresn] != '' AND 
[hcv_lbstresn] > 100000000","0"
"1754","38","114","HVN stop date cannot be in the future","[hvn_exendtc] != '' AND rounddown(datediff('today', [hvn_exendtc], 'd', true)) > 0","1"
"748","26","114","BOC stop date cannot be in the future","[boc_cmendtc] != '' AND rounddown(datediff('today', [boc_cmendtc], 'd', true)) > 0","1"
"1071","31","115","Please complete/revise Early Discontinuation / EOT form or adjust TX stop date(s) so dates are the same.","([eot_dsstdtc] != '' AND [dis_suppfa_txendt] != '' AND [eot_dsstdtc] != [dis_suppfa_txendt]) OR 
([eot_dsstdtc] = '' AND [dis_suppfa_txendt] != '')","0"
"1128","36","115","HCV RNA date cannot be in the future.","[hcv_lbdtc] != '' AND rounddown(datediff('today', [hcv_lbdtc], 'd', true)) > 0","1"
"1707","38","115","Transfusion date cannot be in the future","[xfsn_cmstdtc] != '' AND rounddown(datediff('today', [xfsn_cmstdtc], 'd', true)) > 0","1"
"744","26","115","TVR start date cannot be in the future","[tvr_cmstdtc] != '' AND rounddown(datediff('today', [tvr_cmstdtc], 'd', true)) > 0","1"
"1074","31","116","Report: AE CM MH","[ae_aeterm] != 'foobar'
AND [ae_oth_aeterm] != 'foobar'
AND [ae_aeser] != 'foobar'
AND [ae_suppae_aexacerb] != 'foobar'
AND [cm_cmtrt] != 'foobar'
AND [cm_cmindc] != 'foobar'
AND [mh_mhterm] != 'foobar'
AND [mh_oth_mhterm] != 'foobar'","0"
"1127","36","116","INR date cannot be in the future.","[inr_lbdtc] != '' AND rounddown(datediff('today', [inr_lbdtc], 'd', true)) > 0","1"
"1742","38","116","EOT date cannot be in the future","[eot_dsstdtc] != '' AND rounddown(datediff('today', [eot_dsstdtc], 'd', true)) > 0","1"
"741","26","116","RBV start date cannot be in the future","[rib_cmstdtc] != '' AND rounddown(datediff('today', [rib_cmstdtc], 'd', true)) > 0","1"
"1075","31","117","Report: Prior treatment status","[1_arm_1][dm_rfstdtc] != '' AND ([1_arm_1][nopegifn_mhoccur] = '' OR [1_arm_1][triple_mhoccur] = '' OR [1_arm_1][pegifn_mhoccur] = '' OR [1_arm_1][pegifn_suppmh_response] = '' OR [1_arm_1][triple_suppmh_cmdaa] = '' OR [1_arm_1][triple_suppmh_response] = '')","0"
"1131","36","117","ConMed start date cannot be in the future.","[cm_cmstdtc] != '' AND rounddown(datediff('today', [cm_cmstdtc], 'd', true)) > 0","1"
"1731","38","117","RBV start date should not equal RBV stop date.","[rbv_exstdtc] != '' AND [rbv_exstdtc] = [rbv_exendtc]","1"
"742","26","117","RBV stop date cannot be in the future","[rib_cmendtc] != '' AND rounddown(datediff('today', [rib_cmendtc], 'd', true)) > 0","1"
"1077","31","118","Baseline Creatinine clearance too low","[creat_lbblfl] = 'Y' AND [crcl_lborres] != '' AND [crcl_lborres] <= 30","0"
"1129","36","118","IFN start date cannot be in the future.","[ifn_cmstdtc] != '' AND rounddown(datediff('today', [ifn_cmstdtc], 'd', true)) > 0","1"
"1737","38","118","HVN start date should not equal HVN stop date.","[hvn_exstdtc] != '' AND [hvn_exstdtc] = [hvn_exendtc]","1"
"745","26","118","SIM start date cannot be in the future","[sim_cmstdtc] != '' AND rounddown(datediff('today', [sim_cmstdtc], 'd', true)) > 0","1"
"1805","38","119","VPK stop date should not equal start date","[vpk_exstdtc] != '' AND [vpk_exstdtc] = [vpk_exendtc]","1"
"1078","31","119","Incomplete Prior Treatment Form","[1_arm_1][prior_treatment_response_complete] != 2","0"
"1130","36","119","IFN stop date cannot be in the future.","[ifn_cmendtc] != '' AND rounddown(datediff('today', [ifn_cmendtc], 'd', true)) > 0","1"
"746","26","119","SOF start date cannot be in the future","[sof_cmstdtc] != '' AND rounddown(datediff('today', [sof_cmstdtc], 'd', true)) > 0","1"
"1806","38","120","DBV stop date should not equal start date","[dbv_exstdtc] != '' AND [dbv_exstdtc] = [dbv_exendtc]","1"
"1079","31","120","Report: Screen labs","[1_arm_1][dm_rfstdtc] != '' AND (
([cbc_lbdtc] != '' AND [cbc_lbdtc] < [1_arm_1][dm_rfstdtc]) OR
([chem_lbdtc] != '' AND [chem_lbdtc] < [1_arm_1][dm_rfstdtc]) OR
([inr_lbdtc] != '' AND [inr_lbdtc] < [1_arm_1][dm_rfstdtc]) OR
([hcv_lbdtc] != '' AND [hcv_lbdtc] < [1_arm_1][dm_rfstdtc])
)","0"
"1186","36","120","BOC start date cannot be in the future","[boc_cmstdtc] != '' AND rounddown(datediff('today', [boc_cmstdtc], 'd', true)) > 0","1"
"747","26","120","DCV start date cannot be in the future","[dcv_cmstdtc] != '' AND rounddown(datediff('today', [dcv_cmstdtc], 'd', true)) > 0","1"
"1092","31","121","Missing DBIL","[chem_lbdtc] != '' AND [dbil_lborres] = ''","0"
"1187","36","121","TVR start date cannot be in the future","[tvr_cmstdtc] != '' AND rounddown(datediff('today', [tvr_cmstdtc], 'd', true)) > 0","1"
"1738","38","121","Please revise. RBV dose should be greater than 200mg.","[rbv_exdose] != '' AND [rbv_exdose] < '200'","1"
"1018","26","121","HVN start date cannot be in the future","[hvn_cmstdtc] != '' AND rounddown(datediff('today', [hvn_cmstdtc], 'd', true)) > 0","1"
"1094","31","122","Subject is missing baseline Creatinine","[1_arm_1][creat_supplb_lbdtbl] = ''","0"
"1184","36","122","RBV start date cannot be in the future","[rib_cmendtc] != '' AND rounddown(datediff('today', [rib_cmendtc], 'd', true)) > 0","1"
"749","26","122","TVR stop date cannot be in the future","[tvr_cmendtc] != '' AND rounddown(datediff('today', [tvr_cmendtc], 'd', true)) > 0","1"
"1784","38","122","Please revise: EOT date is before TX start date","[eot_dsstdtc] != '' AND
(([rbv_exstdtc] > [eot_dsstdtc] AND [rbv_exstdtc] != '') OR
([hvn_exstdtc] > [eot_dsstdtc] AND [hvn_exstdtc] != '') OR
([vpk_exstdtc] > [eot_dsstdtc] AND [vpk_exstdtc] != '') OR
([dbv_exstdtc] > [eot_dsstdtc] AND [dbv_exstdtc] != '') OR
([zep_exstdtc] > [eot_dsstdtc] AND [zep_exstdtc] != ''))","1"
"1095","31","123","Subject has SVR12 and followup question is set.","[dis_suppds_funcmprsn] = 'SVR_DATA_PENDING' AND [hcv_suppfa_svr12dt] != ''","0"
"1185","36","123","RBV stop date cannot be in the future","[rib_cmendtc] != '' AND rounddown(datediff('today', [rib_cmendtc], 'd', true)) > 0","1"
"1743","38","123","RBV start date cannot be after RBV stop date.","[rbv_exstdtc] != '' AND [rbv_exendtc] != '' AND [rbv_exstdtc] > [rbv_exendtc]","1"
"750","26","123","SIM stop date cannot be in the future","[sim_cmendtc] != '' AND rounddown(datediff('today', [sim_cmendtc], 'd', true)) > 0","1"
"1096","31","124","PE Grading status","([hnt_peorres] = 'ABNORMAL' AND [hnt_supppe_clinsig] = '') OR
([eent_peorres] = 'ABNORMAL' AND [eent_supppe_clinsig] = '') OR
([resp_peorres] = 'ABNORMAL' AND [resp_supppe_clinsig] = '') OR
([card_peorres] = 'ABNORMAL' AND [card_supppe_clinsig] = '') OR
([lymph_peorres] = 'ABNORMAL' AND [lymph_supppe_clinsig] = '') OR
([abdo_peorres] = 'ABNORMAL' AND [abdo_supppe_clinsig] = '') OR
([derm_peorres] = 'ABNORMAL' AND [derm_supppe_clinsig] = '') OR
([musc_peorres] = 'ABNORMAL' AND [musc_supppe_clinsig] = '') OR
([neuro_peorres] = 'ABNORMAL' AND [neuro_supppe_clinsig] = '') OR
([breast_peorres] = 'ABNORMAL' AND [breast_supppe_clinsig] = '') OR
([ano_peorres] = 'ABNORMAL' AND [ano_supppe_clinsig] = '') OR
([ug_peorres] = 'ABNORMAL' AND [ug_supppe_clinsig] = '')","0"
"1188","36","124","SIM start date cannot be in the future","[sim_cmstdtc] != '' AND rounddown(datediff('today', [sim_cmstdtc], 'd', true)) > 0","1"
"1750","38","124","HVN start date cannot be after HVN stop date","[hvn_exstdtc] != '' AND [hvn_exendtc] != '' AND [hvn_exstdtc] > [hvn_exendtc]","1"
"1019","26","124","HVN stop date cannot be in the future","[hvn_cmendtc] != '' AND rounddown(datediff('today', [hvn_cmendtc], 'd', true)) > 0","1"
"1807","38","125","VPK start date cannot be after VPK stop date","[vpk_exstdtc] != '' AND [vpk_exendtc] != '' AND [vpk_exstdtc] > [vpk_exendtc]","1"
"1097","31","125","AE Grading status","[ae_aeoccur] = 'Y' AND ([ae_aeterm] != '' OR [ae_oth_aeterm] != '') AND (([ae_aesev] = '' OR [ae_aesev] = 'PENDING') OR ([ae_aerel] = '' OR [ae_aerel] = 'PENDING'))","0"
"1189","36","125","SOF start date cannot be in the future","[sof_cmstdtc] != '' AND rounddown(datediff('today', [sof_cmstdtc], 'd', true)) > 0","1"
"753","26","125","Transfusion date cannot be in the future","[xfsn_cmstdtc] != '' AND rounddown(datediff('today', [xfsn_cmstdtc], 'd', true)) > 0","1"
"1818","38","126","VPK start/stop date cannot be in the future","([vpk_exstdtc] != '' AND rounddown(datediff('today', [vpk_exstdtc], 'd', true)) > 0) OR ([vpk_exendtc] != '' AND rounddown(datediff('today', [vpk_exendtc], 'd', true)) > 0)","1"
"1101","31","126","Milestone 2 due","[1_arm_1][eot_dsterm] = '' AND [1_arm_1][dm_rfstdtc] != ''
AND ((datediff([1_arm_1][dm_rfstdtc], 'today', 'd') / 7)) > 24","0"
"1190","36","126","DCV start date cannot be in the future","[dcv_cmstdtc] != '' AND rounddown(datediff('today', [dcv_cmstdtc], 'd', true)) > 0","1"
"990","26","126","EOT date cannot be in the future","[eot_dsstdtc] != '' AND rounddown(datediff('today', [eot_dsstdtc], 'd', true)) > 0","1"
"1817","38","127","DBV start/stop date cannot be in the future","([dbv_exstdtc] != '' AND rounddown(datediff('today', [dbv_exstdtc], 'd', true)) > 0) OR ([dbv_exendtc] != '' AND rounddown(datediff('today', [dbv_exendtc], 'd', true)) > 0)","1"
"1102","31","127","Lost to followup","[eot_dsterm] = '' AND [dm_rfstdtc] != '' AND ([dis_suppds_funcmprsn] = 'LOST_TO_FOLLOWUP' OR [eot_dsterm] = 'LOST_TO_FOLLOWUP')","0"
"1242","36","127","HVN start date cannot be in the future","[hvn_cmstdtc] != '' AND rounddown(datediff('today', [hvn_cmstdtc], 'd', true)) > 0","1"
"752","26","127","DCV stop date cannot be in the future","[dcv_cmendtc] != '' AND rounddown(datediff('today', [dcv_cmendtc], 'd', true)) > 0","1"
"1808","38","128","DBV start date cannot be after DBV stop date","[dbv_exstdtc] != '' AND [dbv_exendtc] != '' AND [dbv_exstdtc] > [dbv_exendtc]","1"
"1113","31","128","Transplant followup query","[1_arm_1][dm_rfstdtc] != ''
AND [mh_mhterm] = 'LIVER_TRANSPLANT'
AND [1_arm_1][hcv_suppfa_fudue] = 'Y'
AND ([1_arm_1][hcv_suppfa_hcvout] != 'SVR' AND [1_arm_1][hcv_suppfa_hcvout] != 'RELAPSE' AND [1_arm_1][hcv_suppfa_hcvout] != 'VIRAL BREAKTHROUGH' AND [1_arm_1][hcv_suppfa_hcvout] != 'NON-RESPONDER' AND [1_arm_1][hcv_suppfa_hcvout] != 'LOST TO FOLLOW UP' AND [1_arm_1][hcv_suppfa_hcvout] != 'LOST TO FOLLOWUP')","0"
"1191","36","128","BOC stop date cannot be in the future","[boc_cmendtc] != '' AND rounddown(datediff('today', [boc_cmendtc], 'd', true)) > 0","1"
"751","26","128","SOF stop date cannot be in the future","[sof_cmendtc] != '' AND rounddown(datediff('today', [sof_cmendtc], 'd', true)) > 0","1"
"1816","38","129","Future date","([ae_aestdtc] != '' AND rounddown(datediff('today', [ae_aestdtc], 'd', true)) > 0) OR ([cm_cmstdtc] != '' AND rounddown(datediff('today', [cm_cmstdtc], 'd', true)) > 0) OR ([consent_dsstdtc] != '' AND rounddown(datediff('today', [consent_dsstdtc], 'd', true)) > 0) OR ([fib_lbdtc] != '' AND rounddown(datediff('today', [fib_lbdtc], 'd', true)) > 0) OR ([fibscn_lbdtc] != '' AND rounddown(datediff('today', [fibscn_lbdtc], 'd', true)) > 0) OR ([cap_lbdtc] != '' AND rounddown(datediff('today', [cap_lbdtc], 'd', true)) > 0)","0"
"1114","31","129","PE Report: Derma and Cardio","[pec_pedtc] != 'foo'
AND [derm_pestat] != 'blah'
AND [derm_peorres] != 'blah'
AND [derm_oth_peorres] != 'blah'
AND [derm_supppe_clinsig] != 'blah'
AND [card_pestat] != 'blah'
AND [card_peorres] != 'blah'
AND [card_oth_peorres] != 'blah'
AND [card_supppe_clinsig] != 'blah'","0"
"1192","36","129","TVR stop date cannot be in the future","[tvr_cmendtc] != '' AND rounddown(datediff('today', [tvr_cmendtc], 'd', true)) > 0","1"
"978","26","129","IFN start date should not equal IFN stop date.","[ifn_cmstdtc] != '' AND [ifn_cmstdtc] = [ifn_cmendtc]","1"
"1907","31","130","Future date","([ae_aestdtc] != '' AND rounddown(datediff('today', [ae_aestdtc], 'd', true)) > 0) OR 
([cm_cmstdtc] != '' AND rounddown(datediff('today', [cm_cmstdtc], 'd', true)) > 0) OR 
([consent_dssstdtc] != '' AND rounddown(datediff('today', [consent_dssstdtc], 'd', true)) > 0) OR 
([fib_lbdtc] != '' AND rounddown(datediff('today', [fib_lbdtc], 'd', true)) > 0) OR 
([fibscn_lbdtc] != '' AND rounddown(datediff('today', [fibscn_lbdtc], 'd', true)) > 0) OR 
([cap_lbdtc] != '' AND rounddown(datediff('today', [cap_lbdtc], 'd', true)) > 0) OR 
([chem_lbdtc] != '' AND rounddown(datediff('today', [chem_lbdtc], 'd', true)) > 0) OR 
([cbc_lbdtc] != '' AND rounddown(datediff('today', [cbc_lbdtc], 'd', true)) > 0) OR 
([inr_lbdtc] != '' AND rounddown(datediff('today', [inr_lbdtc], 'd', true)) > 0) OR 
([hcv_lbdtc] != '' AND rounddown(datediff('today', [hcv_lbdtc], 'd', true)) > 0)","0"
"1193","36","130","SIM stop date cannot be in the future","[sim_cmendtc] != '' AND rounddown(datediff('today', [sim_cmendtc], 'd', true)) > 0","1"
"979","26","130","RBV start date should not equal RBV stop date.","[rib_cmstdtc] != '' AND [rib_cmstdtc] = [rib_cmendtc]","1"
"1781","38","130","EOT 'Other'","[eot_dsterm] = 'OTHER' AND [eot_oth_dsterm] != ''","0"
"1908","31","131","Drug dispensation incomplete","([da_dadtc] != '' OR [dname_darefid] != '' OR [dname_daorres] != '') AND [taken_daorres] = ''","0"
"980","26","131","BOC start date should not equal BOC stop date.","[boc_cmstdtc] != '' AND [boc_cmstdtc] = [boc_cmendtc]","1"
"1243","36","131","HVN stop date cannot be in the future","[hvn_cmendtc] != '' AND rounddown(datediff('today', [hvn_cmendtc], 'd', true)) > 0","1"
"1782","38","131","ConMed on treatment with no start date","[cm_suppcm_cmprtrt] = 'N' AND [cm_cmstdtc] = ''","0"
"1919","31","132","AE verification report","[ae_aeterm] = 'OTHER' AND ([ae_oth_aeterm] != '' AND [ae_aemodify] != '') AND ([ae_oth_aeterm] != [ae_aemodify])","0"
"1196","36","132","Transfusion date cannot be in the future","[xfsn_cmstdtc] != '' AND rounddown(datediff('today', [xfsn_cmstdtc], 'd', true)) > 0","1"
"981","26","132","TVR start date should not equal TVR stop date.","[tvr_cmstdtc] != '' AND [tvr_cmstdtc] = [tvr_cmendtc]","1"
